Date,Open,High,Low,Volume,Close
6/21/2010,6.3395,6.374,6.0705,106554000,6.1275
6/22/2010,6.1325,6.2615,6.0775,124144000,6.1155
6/23/2010,6.1055,6.161,6.002,109102000,6.0725
6/24/2010,6.0305,6.0425,5.84,155422000,5.9165
6/25/2010,5.907,6.088,5.8815,115394000,6.05
6/28/2010,5.9425,6.002,5.855,112244000,5.89
6/29/2010,5.813,5.824,5.3005,257326000,5.4305
6/30/2010,5.429,5.634,5.4055,194814000,5.463
7/1/2010,5.445,5.5845,5.335,170596000,5.548
7/2/2010,5.546,5.5645,5.428,89542000,5.457
7/6/2010,5.5325,5.6265,5.45,104386000,5.503
7/7/2010,5.492,5.6815,5.4905,98820000,5.6715
7/8/2010,5.751,5.874,5.7035,135500000,5.811
7/9/2010,5.8275,5.87,5.7325,81302000,5.863
7/12/2010,5.8905,5.985,5.866,95672000,5.9755
7/13/2010,6.0345,6.244,6.015,141822000,6.1825
7/14/2010,6.1515,6.1875,6.0735,105140000,6.165
7/15/2010,6.0065,6.124,5.963,120954000,6.103
7/16/2010,6.064,6.096,5.9005,124558000,5.9245
7/19/2010,5.919,6.037,5.85,100618000,5.997
7/20/2010,6.0305,6.0355,5.8755,135700000,6.005
7/21/2010,6.031,6.0625,5.863,100234000,5.8715
7/22/2010,5.9355,6.0435,5.901,300068000,6.0035
7/23/2010,5.2965,5.964,5.29,848422000,5.9435
7/26/2010,5.913,5.93,5.744,222756000,5.92
7/27/2010,5.9215,5.925,5.7535,155922000,5.8565
7/28/2010,5.85,5.91,5.82,109446000,5.8565
7/29/2010,5.8995,5.9435,5.776,123516000,5.843
7/30/2010,5.7765,5.937,5.7255,141550000,5.8945
8/2/2010,5.9575,6.019,5.8785,108874000,6.0035
8/3/2010,6,6.1435,5.984,119076000,6.121
8/4/2010,6.153,6.4235,6.15,185416000,6.379
8/5/2010,6.3385,6.4,6.291,85646000,6.3915
8/6/2010,6.336,6.42,6.295,101304000,6.416
8/9/2010,6.423,6.4965,6.3925,101716000,6.4415
8/10/2010,6.3975,6.5,6.369,114138000,6.5
8/11/2010,6.405,6.406,6.26,110834000,6.2945
8/12/2010,6.188,6.35,6.1775,87358000,6.328
8/13/2010,6.303,6.374,6.213,79532000,6.2345
8/16/2010,6.1805,6.3685,6.152,80494000,6.3035
8/17/2010,6.367,6.499,6.3395,100894000,6.443
8/18/2010,6.4625,6.5405,6.413,158030000,6.4825
8/19/2010,6.461,6.501,6.341,111650000,6.3785
8/20/2010,6.36,6.402,6.301,83402000,6.388
8/23/2010,6.393,6.461,6.325,77226000,6.33
8/24/2010,6.2705,6.272,6.159,107394000,6.2265
8/25/2010,6.1925,6.3685,6.1915,106890000,6.3425
8/26/2010,6.3575,6.3795,6.241,93890000,6.243
8/27/2010,6.273,6.332,6.1125,101600000,6.332
8/30/2010,6.3015,6.3475,6.1845,68520000,6.1895
8/31/2010,6.1425,6.295,6.125,84512000,6.2415
9/1/2010,6.318,6.63,6.3085,142766000,6.6245
9/2/2010,6.6085,6.7605,6.6025,108148000,6.7605
9/3/2010,6.8445,6.975,6.8315,131624000,6.9395
9/7/2010,6.878,6.93,6.8445,77660000,6.861
9/8/2010,6.8965,6.985,6.8225,116570000,6.957
9/9/2010,7.0195,7.0685,6.963,99160000,7.019
9/10/2010,7.0375,7.13,7.002,100872000,7.122
9/13/2010,7.2035,7.287,7.188,101548000,7.2535
9/14/2010,7.225,7.335,7.1915,86388000,7.2875
9/15/2010,7.244,7.281,7.178,98072000,7.2725
9/16/2010,7.27,7.4115,7.258,116540000,7.4065
9/17/2010,7.445,7.449,7.325,145192000,7.416
9/20/2010,7.435,7.5975,7.3675,128988000,7.565
9/21/2010,7.538,7.6655,7.48,150840000,7.5365
9/22/2010,7.492,7.635,7.455,132248000,7.5915
9/23/2010,7.56,7.796,7.5485,141312000,7.6425
9/24/2010,7.7715,8.0445,7.771,211812000,8.0365
9/27/2010,8.011,8.06,7.894,128926000,7.9685
9/28/2010,7.992,8.044,7.7445,169884000,7.985
9/29/2010,7.9515,8.089,7.8875,145750000,7.9495
9/30/2010,8.0005,8.0465,7.78,152120000,7.853
10/1/2010,7.854,7.872,7.61,173668000,7.6855
10/4/2010,7.6975,7.798,7.6395,106930000,7.7695
10/5/2010,7.854,8.0605,7.8505,112400000,8.0435
10/6/2010,8.03,8.034,7.73,121216000,7.77
10/7/2010,7.8255,7.87,7.6695,92440000,7.8135
10/8/2010,7.759,7.814,7.639,138368000,7.7775
10/11/2010,7.7445,7.8315,7.617,89728000,7.6515
10/12/2010,7.6255,7.8475,7.57,105616000,7.824
10/13/2010,7.8345,7.8395,7.6925,112656000,7.7585
10/14/2010,7.758,7.8475,7.7115,80482000,7.7765
10/15/2010,7.921,8.244,7.8375,202710000,8.232
10/18/2010,8.25,8.2595,8.091,126626000,8.178
10/19/2010,8.034,8.14,7.85,150500000,7.9335
10/20/2010,7.939,7.9935,7.8285,115808000,7.9335
10/21/2010,8.1335,8.3065,8.0645,269650000,8.2485
10/22/2010,8.1225,8.5085,8.1135,326368000,8.4565
10/25/2010,8.5785,8.5995,8.416,130618000,8.45
10/26/2010,8.3785,8.55,8.375,93792000,8.4975
10/27/2010,8.4455,8.4875,8.327,114436000,8.3755
10/28/2010,8.4155,8.4245,8.2525,93688000,8.342
10/29/2010,8.29,8.425,8.2405,99970000,8.2615
11/1/2010,8.2225,8.229,8.076,104798000,8.129
11/2/2010,8.1875,8.297,8.168,85200000,8.2305
11/3/2010,8.27,8.4305,8.1145,122242000,8.4235
11/4/2010,8.493,8.6265,8.42,147918000,8.4465
11/5/2010,8.4675,8.5825,8.4295,104244000,8.5385
11/8/2010,8.542,8.66,8.439,114120000,8.5995
11/9/2010,8.6335,8.657,8.453,79572000,8.5135
11/10/2010,8.5295,8.6685,8.4705,108806000,8.6665
11/11/2010,8.55,8.6025,8.471,113834000,8.5185
11/12/2010,8.506,8.563,8.2525,143212000,8.284
11/15/2010,8.258,8.2675,7.928,192972000,7.945
11/16/2010,7.937,8.0455,7.8385,131428000,7.889
11/17/2010,7.892,8.0425,7.8775,90498000,7.9175
11/18/2010,8.037,8.25,8.037,124506000,8.2085
11/19/2010,8.1975,8.2495,8.142,89296000,8.241
11/22/2010,8.255,8.53,8.25,122850000,8.5195
11/23/2010,8.4305,8.4405,8.231,129306000,8.41
11/24/2010,8.5765,8.8945,8.5765,200850000,8.8625
11/26/2010,8.868,8.919,8.808,85432000,8.86
11/29/2010,8.9995,9.092,8.8785,193900000,8.9745
11/30/2010,8.8475,8.885,8.745,135244000,8.77
12/1/2010,8.958,8.966,8.8,115402000,8.8275
12/2/2010,8.843,8.8725,8.696,110752000,8.8265
12/3/2010,8.775,8.82,8.7025,98150000,8.784
12/6/2010,8.776,8.9215,8.73,113084000,8.9025
12/7/2010,9.025,9.0735,8.8285,101542000,8.8385
12/8/2010,8.8745,8.908,8.76,74538000,8.8145
12/9/2010,8.8885,8.9055,8.69,91110000,8.7425
12/10/2010,8.744,8.7975,8.668,71310000,8.781
12/13/2010,8.8165,8.897,8.6865,84050000,8.7125
12/14/2010,8.714,8.788,8.6545,73706000,8.697
12/15/2010,8.686,8.95,8.6795,116210000,8.7785
12/16/2010,8.779,8.915,8.752,82430000,8.902
12/17/2010,8.9205,8.9375,8.851,90146000,8.879
12/20/2010,8.9635,9.199,8.902,174706000,9.1645
12/21/2010,9.194,9.2825,9.13,102220000,9.2375
12/22/2010,9.25,9.2725,9.2055,51562000,9.238
12/23/2010,9.217,9.249,9.0945,67164000,9.1295
12/27/2010,9.095,9.157,9.0225,44988000,9.107
12/28/2010,9.105,9.1385,9.0525,39500000,9.0545
12/29/2010,9.09,9.2175,9.0205,62402000,9.1685
12/30/2010,9.196,9.2275,9.1375,39224000,9.1375
12/31/2010,9.098,9.115,8.9755,69038000,9
1/3/2011,9.0685,9.3,9.0605,106628000,9.211
1/4/2011,9.3075,9.385,9.189,100636000,9.2505
1/5/2011,9.205,9.3725,9.2035,68376000,9.371
1/6/2011,9.325,9.3705,9.2625,63594000,9.293
1/7/2011,9.394,9.4225,9.187,104434000,9.2745
1/10/2011,9.252,9.2645,9.1255,67518000,9.234
1/11/2011,9.271,9.3,9.1605,56284000,9.217
1/12/2011,9.268,9.269,9.165,53582000,9.204
1/13/2011,9.18,9.3225,9.1755,67340000,9.2765
1/14/2011,9.275,9.447,9.246,73256000,9.4375
1/18/2011,9.433,9.58,9.4125,77924000,9.5625
1/19/2011,9.545,9.55,9.3105,77648000,9.3435
1/20/2011,9.2645,9.3425,9.05,114198000,9.098
1/21/2011,9.15,9.1625,8.842,136124000,8.871
1/24/2011,8.8975,8.9245,8.7075,112006000,8.8425
1/25/2011,8.775,8.8375,8.714,93020000,8.835
1/26/2011,8.8755,8.8945,8.7315,75244000,8.7695
1/27/2011,8.874,9.25,8.8655,291888000,9.2225
1/28/2011,8.5725,8.6855,8.345,398164000,8.557
1/31/2011,8.508,8.572,8.3705,134362000,8.482
2/1/2011,8.526,8.655,8.4755,101718000,8.6055
2/2/2011,8.571,8.76,8.5435,90950000,8.6765
2/3/2011,8.675,8.7335,8.5975,73578000,8.6855
2/4/2011,8.7,8.8595,8.6875,86956000,8.7965
2/7/2011,8.8075,8.8775,8.7385,105094000,8.8215
2/8/2011,8.833,9.1555,8.8295,155898000,9.153
2/9/2011,9.1575,9.3235,9.113,166254000,9.265
2/10/2011,9.2195,9.362,9.18,106628000,9.3105
2/11/2011,9.278,9.475,9.2685,89758000,9.4625
2/14/2011,9.4625,9.57,9.4175,81226000,9.521
2/15/2011,9.4365,9.5245,9.4125,77818000,9.4515
2/16/2011,9.4885,9.5,9.3175,92564000,9.331
2/17/2011,9.2885,9.4545,9.2655,68510000,9.388
2/18/2011,9.377,9.425,9.2565,83572000,9.325
2/22/2011,9.184,9.236,8.966,112742000,9.021
2/23/2011,9.0125,9.0575,8.7195,109640000,8.834
2/24/2011,8.843,8.9875,8.728,93130000,8.8875
2/25/2011,8.9475,9.0375,8.855,83828000,8.862
2/28/2011,8.6955,8.7945,8.6075,135664000,8.6645
3/1/2011,8.6765,8.698,8.4335,116942000,8.472
3/2/2011,8.4545,8.665,8.4175,103714000,8.601
3/3/2011,8.6855,8.723,8.6025,82764000,8.6395
3/4/2011,8.631,8.6375,8.4755,98486000,8.5835
3/7/2011,8.596,8.6045,8.312,118658000,8.454
3/8/2011,8.4695,8.4855,8.336,84380000,8.3445
3/9/2011,8.3335,8.4875,8.195,142178000,8.4525
3/10/2011,8.3535,8.4235,8.241,119968000,8.307
3/11/2011,8.275,8.46,8.206,92198000,8.4035
3/14/2011,8.33,8.404,8.2285,80440000,8.3365
3/15/2011,8.0695,8.344,8.038,98690000,8.254
3/16/2011,8.235,8.407,8.1435,104162000,8.235
3/17/2011,8.2955,8.315,8.039,129428000,8.0485
3/18/2011,8.0595,8.177,8.0295,148854000,8.091
3/21/2011,8.1685,8.2895,8.086,81102000,8.226
3/22/2011,8.2035,8.222,8.1125,72228000,8.13
3/23/2011,8.115,8.313,8.041,94426000,8.266
3/24/2011,8.4105,8.6,8.368,125664000,8.555
3/25/2011,8.582,8.6745,8.515,85876000,8.549
3/28/2011,8.59,8.625,8.4625,68016000,8.4675
3/29/2011,8.5365,8.742,8.5035,97692000,8.731
3/30/2011,8.889,9.058,8.883,137186000,8.971
3/31/2011,8.9655,9.0785,8.925,96530000,9.0065
4/1/2011,9.079,9.1625,8.9295,113682000,9.0065
4/4/2011,9.0445,9.1805,9.0345,83728000,9.147
4/5/2011,9.105,9.318,9.09,111384000,9.2645
4/6/2011,9.3075,9.4135,9.056,108614000,9.138
4/7/2011,9.139,9.2585,9.088,91280000,9.2455
4/8/2011,9.263,9.311,9.139,74528000,9.2355
4/11/2011,9.243,9.3245,9.0925,65942000,9.202
4/12/2011,9.153,9.2295,8.971,106690000,9.024
4/13/2011,9.0415,9.144,8.99,84326000,9.1145
4/14/2011,9.0695,9.104,8.968,71764000,9.091
4/15/2011,9.05,9.089,8.951,85448000,9.0005
4/18/2011,8.919,8.9455,8.7685,92330000,8.917
4/19/2011,8.9175,8.9735,8.83,52920000,8.941
4/20/2011,9.081,9.25,9.0795,81350000,9.1935
4/21/2011,9.228,9.2985,9.1525,66962000,9.2945
4/25/2011,9.2825,9.3175,9.1885,68762000,9.271
4/26/2011,9.3135,9.321,9.037,224000000,9.115
4/27/2011,9.16,9.89,9.1375,472460000,9.8315
4/28/2011,9.798,9.8395,9.6135,146000000,9.7535
4/29/2011,9.719,9.8295,9.689,132818000,9.7905
5/2/2011,9.8285,10.171,9.809,187962000,10.0595
5/3/2011,10.05,10.1295,9.8345,122000000,9.9225
5/4/2011,9.9125,10.093,9.7685,131000000,9.9985
5/5/2011,9.933,10.05,9.806,92000000,9.8555
5/6/2011,9.955,9.978,9.828,80278000,9.88
5/9/2011,9.917,10.118,9.839,116508000,10.04
5/10/2011,10.097,10.2645,10.078,117718000,10.197
5/11/2011,10.156,10.275,10.1125,96180000,10.219
5/12/2011,10.211,10.3095,10.031,96000000,10.3035
5/13/2011,10.285,10.3195,10.118,82474000,10.128
5/16/2011,10.027,10.045,9.5685,187728000,9.6255
5/17/2011,9.591,9.799,9.588,141466000,9.7405
5/18/2011,9.7065,9.914,9.6625,99116000,9.8545
5/19/2011,9.9165,9.9975,9.8775,74024000,9.94
5/20/2011,9.8975,9.99,9.862,67620000,9.9325
5/23/2011,9.778,9.8645,9.601,84000000,9.811
5/24/2011,9.85,9.85,9.65,59454000,9.6635
5/25/2011,9.6785,9.7175,9.557,93226000,9.613
5/26/2011,9.562,9.8225,9.544,81504000,9.75
5/27/2011,9.738,9.806,9.675,47052000,9.7065
5/31/2011,9.797,9.922,9.7515,68180000,9.8345
6/1/2011,9.803,9.863,9.6025,68904000,9.62
6/2/2011,9.614,9.722,9.528,60898000,9.6825
6/3/2011,9.5615,9.6605,9.381,99490000,9.416
6/6/2011,9.4005,9.4925,9.259,74320000,9.2845
6/7/2011,9.286,9.5315,9.276,97330000,9.3775
6/8/2011,9.3725,9.4905,9.316,74332000,9.4025
6/9/2011,9.487,9.588,9.2855,83746000,9.484
6/10/2011,9.4625,9.5385,9.314,75208000,9.3265
6/13/2011,9.3405,9.4655,9.243,77378000,9.3145
6/14/2011,9.4495,9.536,9.3535,79206000,9.498
6/15/2011,9.402,9.6225,9.265,126354000,9.299
6/16/2011,9.287,9.35,9.0795,120642000,9.1825
6/17/2011,9.3255,9.3695,9.232,126444000,9.3185
6/20/2011,9.298,9.4425,9.2785,56634000,9.386
6/21/2011,9.415,9.75,9.356,83652000,9.7115
6/22/2011,9.698,9.76,9.566,62594000,9.5815
6/23/2011,9.475,9.723,9.415,92192000,9.708
6/24/2011,9.694,9.746,9.5675,72290000,9.6275
6/27/2011,9.725,10.129,9.7015,122014000,10.0625
6/28/2011,10.096,10.144,10.03,76506000,10.1175
6/29/2011,10.1335,10.3125,10.0515,92178000,10.209
6/30/2011,10.039,10.26,10.025,88962000,10.2245
7/1/2011,10.2775,10.5135,10.1805,80174000,10.4745
7/5/2011,10.438,10.7225,10.4365,71704000,10.6595
7/6/2011,10.606,10.72,10.5505,52152000,10.7095
7/7/2011,10.7545,10.89,10.7545,62898000,10.837
7/8/2011,10.715,10.916,10.6625,74158000,10.914
7/11/2011,10.837,10.875,10.55,80674000,10.6275
7/12/2011,10.732,10.7825,10.556,79714000,10.5615
7/13/2011,10.735,10.8415,10.607,84598000,10.675
7/14/2011,10.679,10.7955,10.469,78050000,10.519
7/15/2011,10.654,10.7265,10.4645,81452000,10.6435
7/18/2011,10.6265,10.6695,10.4145,57962000,10.5765
7/19/2011,10.6885,10.92,10.6885,88744000,10.903
7/20/2011,11.0025,11.01,10.7205,67458000,10.7775
7/21/2011,10.837,10.8545,10.5535,90906000,10.6605
7/22/2011,10.693,10.8975,10.5555,71834000,10.826
7/25/2011,10.7745,10.804,10.65,66856000,10.6745
7/26/2011,10.7495,10.78,10.5175,197272000,10.709
7/27/2011,11.2195,11.36,10.981,259112000,11.126
7/28/2011,11.1635,11.2975,11.0115,107098000,11.195
7/29/2011,11.0645,11.2875,10.9755,103354000,11.126
8/1/2011,11.25,11.3725,10.883,115786000,11.066
8/2/2011,11.016,11.1215,10.565,131734000,10.585
8/3/2011,10.6485,10.7415,10.277,163942000,10.498
8/4/2011,10.3365,10.4,10.0725,131590000,10.074
8/5/2011,10.2335,10.366,9.742,200480000,10.135
8/8/2011,9.82,10.0195,9.5025,208550000,9.685
8/9/2011,9.835,10.2545,9.523,209824000,10.2545
8/10/2011,10.038,10.12,9.68,175152000,9.7065
8/11/2011,9.8505,10.0425,9.568,148038000,9.918
8/12/2011,10.014,10.228,9.8605,112408000,10.115
8/15/2011,10.103,10.264,9.916,95718000,10.1475
8/16/2011,10.057,10.0695,9.7375,104118000,9.884
8/17/2011,9.9265,9.98,9.687,79822000,9.7965
8/18/2011,9.5605,9.567,8.986,165504000,9.126
8/19/2011,9.0145,9.5,8.8775,144884000,8.9465
8/22/2011,9.1415,9.21,8.855,106274000,8.877
8/23/2011,8.946,9.742,8.926,147032000,9.6775
8/24/2011,9.6945,9.8155,9.5085,124974000,9.6865
8/25/2011,9.7205,9.8495,9.5535,75216000,9.6015
8/26/2011,9.562,9.986,9.48,106214000,9.9635
8/29/2011,10.141,10.3335,10.1275,90220000,10.3265
8/30/2011,10.289,10.6245,10.216,118314000,10.546
8/31/2011,10.6135,10.8085,10.5675,148100000,10.7615
9/1/2011,10.764,10.882,10.581,105506000,10.627
9/2/2011,10.447,10.5345,10.35,84640000,10.5
9/6/2011,10.2385,10.83,10.2235,124324000,10.809
9/7/2011,10.94,11.0095,10.711,105916000,10.995
9/8/2011,10.915,11.032,10.817,87958000,10.863
9/9/2011,10.7525,10.848,10.4875,91486000,10.5695
9/12/2011,10.4375,10.833,10.4325,106842000,10.828
9/13/2011,10.8895,10.9975,10.7505,96718000,10.9765
9/14/2011,11.011,11.2495,10.836,117634000,11.1285
9/15/2011,11.1995,11.36,11.0625,112176000,11.339
9/16/2011,11.3785,12.022,11.337,235060000,11.965
9/19/2011,11.8555,12.2,11.644,164466000,12.0845
9/20/2011,12.04,12.0525,11.5515,147710000,11.6625
9/21/2011,11.7255,12.026,11.5905,117630000,11.5935
9/22/2011,11.236,11.4395,10.95,165092000,11.1615
9/23/2011,11.0255,11.2245,10.953,129362000,11.1805
9/26/2011,11.374,11.512,11.07,115882000,11.4925
9/27/2011,11.711,11.7375,11.12,156750000,11.2105
9/28/2011,11.3175,11.7905,11.28,288738000,11.4855
9/29/2011,11.7085,11.715,10.8145,187570000,11.122
9/30/2011,10.9095,11.15,10.7605,131006000,10.8115
10/3/2011,10.8505,11.08,10.5695,132488000,10.599
10/4/2011,10.481,10.75,10.0215,174232000,10.625
10/5/2011,10.6265,11.0085,10.424,130164000,10.975
10/6/2011,11.014,11.181,10.8775,136986000,11.0755
10/7/2011,11.124,11.395,10.9205,135686000,11.237
10/10/2011,11.3115,11.64,11.205,102862000,11.566
10/11/2011,11.53,11.8375,11.45,100074000,11.774
10/12/2011,11.832,12.092,11.7165,130216000,11.8405
10/13/2011,11.85,11.984,11.7615,96670000,11.8075
10/14/2011,12.0435,12.3355,12.009,118474000,12.3355
10/17/2011,12.2145,12.3355,12.0335,95580000,12.1165
10/18/2011,12.1155,12.2305,11.831,92194000,12.194
10/19/2011,12.0335,12.1665,11.4625,134302000,11.5765
10/20/2011,11.6065,11.737,11.49,90498000,11.6805
10/21/2011,11.8455,11.85,11.53,91450000,11.739
10/24/2011,11.801,12.0235,11.7,99516000,11.8805
10/25/2011,11.9295,11.9505,11.2945,280252000,11.3575
10/26/2011,10.1845,10.379,9.8255,482684000,9.92
10/27/2011,10.213,10.43,10.055,215486000,10.339
10/28/2011,10.3265,10.92,10.2875,197608000,10.866
10/31/2011,10.7895,10.9445,10.652,146866000,10.6755
11/1/2011,10.4055,10.8105,10.3715,170236000,10.605
11/2/2011,10.7775,10.8395,10.636,122440000,10.781
11/3/2011,10.815,10.925,10.651,106300000,10.9145
11/4/2011,10.8825,10.9115,10.7165,81316000,10.824
11/7/2011,10.842,11.01,10.7,77200000,10.85
11/8/2011,10.96,10.9675,10.7605,78290000,10.8995
11/9/2011,10.7475,10.785,10.53,93612000,10.561
11/10/2011,10.675,10.703,10.405,100892000,10.5395
11/11/2011,10.626,10.894,10.5155,103262000,10.8695
11/14/2011,10.7825,11.1175,10.7125,130444000,10.9465
11/15/2011,10.9,11.0165,10.713,114780000,10.8915
11/16/2011,10.8135,10.8485,10.5615,110188000,10.5995
11/17/2011,10.6255,10.645,10.105,159662000,10.226
11/18/2011,10.2665,10.267,9.8555,168750000,9.857
11/21/2011,9.6645,9.668,9.2525,226424000,9.4625
11/22/2011,9.3475,9.702,9.179,198312000,9.617
11/23/2011,9.653,9.73,9.3945,160226000,9.4495
11/25/2011,9.5205,9.5415,9.0755,99440000,9.12
11/28/2011,9.5825,9.731,9.527,144146000,9.7075
11/29/2011,9.739,9.775,9.365,131502000,9.4195
11/30/2011,9.738,9.765,9.4375,154340000,9.6145
12/1/2011,9.5925,9.9035,9.5795,146554000,9.8565
12/2/2011,9.8535,9.983,9.759,150524000,9.8015
12/5/2011,9.943,9.95,9.6835,118442000,9.812
12/6/2011,9.799,9.916,9.5055,104040000,9.5995
12/7/2011,9.5515,9.8355,9.456,128546000,9.766
12/8/2011,9.6785,9.7945,9.504,87222000,9.524
12/9/2011,9.5605,9.6975,9.42,103176000,9.6515
12/12/2011,9.5015,9.5575,9.3815,86864000,9.476
12/13/2011,9.428,9.484,8.925,185946000,9.0255
12/14/2011,8.95,9.0375,8.5125,232284000,9.0105
12/15/2011,9.1025,9.24,8.9765,145198000,9.063
12/16/2011,9.121,9.2205,9.0155,133282000,9.063
12/19/2011,9.1,9.1585,8.95,90672000,8.9665
12/20/2011,9.1345,9.1585,9.027,92002000,9.126
12/21/2011,9.096,9.175,8.6245,161334000,8.7175
12/22/2011,8.7545,8.9835,8.7105,93898000,8.9515
12/23/2011,8.961,8.984,8.78,69930000,8.864
12/27/2011,8.8865,8.9295,8.808,59018000,8.8135
12/28/2011,8.8195,8.8325,8.614,73190000,8.6945
12/29/2011,8.481,8.7275,8.3485,164186000,8.693
12/30/2011,8.668,8.7585,8.6245,85596000,8.655
1/3/2012,8.7945,8.974,8.7775,102216000,8.9515
1/4/2012,8.9605,9.025,8.8035,84104000,8.8755
1/5/2012,8.797,8.9125,8.7025,76182000,8.8805
1/6/2012,8.9035,9.2325,8.875,140168000,9.1305
1/9/2012,9.138,9.2185,8.85,101138000,8.928
1/10/2012,9.055,9.12,8.855,79716000,8.967
1/11/2012,8.982,9.0385,8.9095,62054000,8.945
1/12/2012,8.971,8.9745,8.7875,107716000,8.7965
1/13/2012,8.7905,8.94,8.675,95070000,8.921
1/17/2012,9.0075,9.165,8.9255,112890000,9.083
1/18/2012,9.097,9.5125,9.056,149470000,9.472
1/19/2012,9.544,9.797,9.518,141920000,9.7225
1/20/2012,9.5355,9.645,9.452,112206000,9.5465
1/23/2012,9.5395,9.5865,9.2615,91706000,9.3045
1/24/2012,9.25,9.4205,9.191,93476000,9.35
1/25/2012,9.3495,9.4085,9.2305,86128000,9.39
1/26/2012,9.465,9.7425,9.4365,117472000,9.666
1/27/2012,9.6545,9.825,9.6165,93180000,9.7685
1/30/2012,9.684,9.75,9.5065,108482000,9.6075
1/31/2012,9.7,9.7815,9.485,255444000,9.722
2/1/2012,8.6905,8.9975,8.6,426732000,8.973
2/2/2012,8.9825,9.097,8.84,174726000,9.086
2/3/2012,9.1415,9.395,9.0945,162410000,9.384
2/6/2012,9.314,9.328,9.146,106200000,9.157
2/7/2012,9.1325,9.247,9.103,102078000,9.2095
2/8/2012,9.2475,9.3245,9.1455,109532000,9.274
2/9/2012,9.225,9.2845,9.088,143784000,9.249
2/10/2012,9.171,9.3815,9.126,115942000,9.277
2/13/2012,9.3585,9.625,9.284,121428000,9.5795
2/14/2012,9.554,9.6785,9.305,190542000,9.565
2/15/2012,9.5645,9.577,9.163,155888000,9.2235
2/16/2012,8.8895,9.084,8.757,251276000,8.9965
2/17/2012,9.0045,9.1705,8.968,148362000,9.125
2/21/2012,9.1325,9.2375,9.029,135130000,9.113
2/22/2012,9.0975,9.1495,9.0145,115708000,9.029
2/23/2012,8.982,9.0375,8.848,103076000,8.9445
2/24/2012,8.985,9.037,8.9185,73374000,8.9565
2/27/2012,8.877,8.9595,8.825,74124000,8.9265
2/28/2012,8.945,9.2145,8.8975,115290000,9.19
2/29/2012,9.1945,9.2,8.9505,106006000,8.9845
3/1/2012,8.9945,9.0245,8.829,98720000,9.002
3/2/2012,8.974,9.092,8.946,73156000,8.965
3/5/2012,8.95,9.091,8.909,93654000,9.013
3/6/2012,8.934,9.175,8.902,112244000,9.0545
3/7/2012,9.1325,9.275,9.12,99030000,9.1885
3/8/2012,9.2085,9.419,9.19,84430000,9.382
3/9/2012,9.3395,9.36,9.172,90212000,9.216
3/12/2012,9.2065,9.27,9.11,51752000,9.1695
3/13/2012,9.196,9.2435,9.0385,88116000,9.2295
3/14/2012,9.1825,9.216,9.057,73994000,9.113
3/15/2012,9.101,9.2215,9.015,83202000,9.2215
3/16/2012,9.164,9.284,9.1175,98680000,9.2525
3/19/2012,9.1725,9.334,9.15,78068000,9.276
3/20/2012,9.244,9.7205,9.144,183308000,9.6165
3/21/2012,9.625,9.714,9.563,84288000,9.5865
3/22/2012,9.527,9.703,9.513,74792000,9.62
3/23/2012,9.6005,9.81,9.59,119680000,9.752
3/26/2012,9.824,10.1485,9.775,152274000,10.1435
3/27/2012,10.1795,10.4925,10.144,192016000,10.272
3/28/2012,10.307,10.35,10.0155,124900000,10.058
3/29/2012,10.064,10.2655,10.0315,114224000,10.2305
3/30/2012,10.251,10.3425,10.0935,88762000,10.1255
4/2/2012,9.901,9.995,9.85,128606000,9.9025
4/3/2012,9.912,10.1195,9.875,100014000,9.983
4/4/2012,9.8475,9.884,9.618,109138000,9.6995
4/5/2012,9.6775,9.8015,9.6775,64350000,9.7195
4/9/2012,9.601,9.71,9.525,62718000,9.5935
4/10/2012,9.6375,9.676,9.3285,89100000,9.349
4/11/2012,9.4815,9.5985,9.3395,86756000,9.3985
4/12/2012,9.403,9.613,9.2805,80558000,9.5345
4/13/2012,9.495,9.497,9.313,68636000,9.423
4/16/2012,9.4505,9.4735,9.1825,80886000,9.275
4/17/2012,9.3605,9.502,9.3435,56584000,9.4195
4/18/2012,9.441,9.6725,9.437,80038000,9.5535
4/19/2012,9.6465,9.7275,9.4875,80048000,9.555
4/20/2012,9.617,9.674,9.49,64872000,9.499
4/23/2012,9.4495,9.4495,9.2755,69620000,9.412
4/24/2012,9.434,9.535,9.3255,67526000,9.5165
4/25/2012,9.5835,9.74,9.58,79102000,9.721
4/26/2012,9.6785,9.818,9.651,204680000,9.7995
4/27/2012,11.2415,11.4345,11.011,442338000,11.3425
4/30/2012,11.1975,11.692,11.1525,195138000,11.595
5/1/2012,11.47,11.6485,11.42,135098000,11.502
5/2/2012,11.391,11.572,11.37,91868000,11.5125
5/3/2012,11.487,11.6265,11.4015,81110000,11.4725
5/4/2012,11.39,11.486,11.187,91704000,11.1995
5/7/2012,11.118,11.3435,11.1145,66286000,11.258
5/8/2012,11.1575,11.2695,10.91,90448000,11.195
5/9/2012,11.0295,11.289,11.008,74240000,11.149
5/10/2012,11.1955,11.454,11.0975,92968000,11.3345
5/11/2012,11.2975,11.534,11.2865,83872000,11.384
5/14/2012,11.28,11.3645,11.1255,61932000,11.1465
5/15/2012,11.325,11.5305,11.15,114274000,11.2195
5/16/2012,11.25,11.4,11.125,105236000,11.203
5/17/2012,11.2525,11.3,10.9045,90110000,10.918
